match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",EJG Morgan,AF Milne,RA Tripathi,13,0,0,0,0,0,2,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",EJG Morgan,AF Milne,RA Tripathi,13,0,0,0,0,0,3,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",EJG Morgan,AF Milne,RA Tripathi,13,1,0,1,0,0,4,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",RA Tripathi,AF Milne,EJG Morgan,13,0,0,0,0,0,5,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",RA Tripathi,AF Milne,EJG Morgan,13,0,0,0,0,0,6,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",EJG Morgan,JJ Bumrah,RA Tripathi,14,0,0,0,0,0,1,0,0,EJG Morgan,caught,TA Boult,Kolkata Knight Riders,SP Narine,1,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",RA Tripathi,JJ Bumrah,N Rana,14,0,0,0,0,0,2,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",RA Tripathi,JJ Bumrah,N Rana,14,4,0,4,0,0,3,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",RA Tripathi,JJ Bumrah,N Rana,14,1,0,1,0,0,4,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",N Rana,JJ Bumrah,RA Tripathi,14,1,0,1,0,0,5,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",RA Tripathi,JJ Bumrah,N Rana,14,2,0,2,0,0,6,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
34,2021-09-23,male,T20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Kolkata Knight Riders,field,"S Ravi, VK Sharma",N Rana,RG Sharma,RA Tripathi,15,4,0,4,0,0,1,0,0,,,,Kolkata Knight Riders,SP Narine,0,Wickets
